Id	Retry	Status	ExitCode	Submit	Start	Finish	Wall time	Site	data.ScheddName	Job LOG	PostJob Log	_id	data.Status
6694	0	failed	50660	Feb-08 18:38:42	Feb-08 23:40:31	'-	05:53:20	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
6599	0	failed	50660	Feb-08 18:14:14	Feb-08 23:40:12	'-	07:08:07	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
6141	0	failed	50660	Feb-08 04:52:28	Feb-08 23:55:19	'-	06:55:14	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
3419	2	failed	60317	Feb-07 13:33:19	Feb-07 23:32:24	Feb-08 06:47:04	07:14:40	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
6214	0	failed	50660	Feb-08 05:53:32	Feb-08 23:36:19	'-	07:22:33	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7278	0	failed	50660	Feb-09 00:16:57	Feb-09 05:07:19	'-	01:55:57	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
7076	0	failed	50660	Feb-08 23:33:47	Feb-09 03:37:51	'-	03:43:58	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
6622	0	failed	50660	Feb-08 18:14:17	Feb-08 23:40:17	'-	07:32:57	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7267	0	failed	50660	Feb-09 00:16:55	Feb-09 05:03:33	'-	02:10:51	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
3613	1	failed	60317	Feb-06 16:56:14	Feb-08 01:43:40	Feb-08 07:36:08	05:52:28	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
6702	0	failed	50660	Feb-08 18:38:44	Feb-08 23:40:48	'-	08:01:03	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
6206	0	failed	50660	Feb-08 05:53:31	Feb-09 00:14:11	'-	07:56:49	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7140	0	failed	50660	Feb-09 00:10:44	Feb-09 04:12:51	'-	03:40:47	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
6672	0	failed	50660	Feb-08 18:28:08	Feb-08 23:40:26	'-	08:23:16	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
6406	0	failed	50660	Feb-08 15:41:03	Feb-08 23:35:49	'-	08:15:00	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
6760	0	failed	50660	Feb-08 19:23:19	Feb-08 23:40:46	'-	08:16:05	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7167	0	failed	50660	Feb-09 00:12:33	Feb-09 04:29:40	'-	03:50:29	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7263	0	failed	50660	Feb-09 00:16:54	Feb-09 05:01:15	'-	03:34:03	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7213	0	failed	50660	Feb-09 00:13:30	Feb-09 04:43:18	'-	04:02:24	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7009	0	failed	50660	Feb-08 23:33:24	Feb-09 02:42:20	'-	06:10:03	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
6492	0	failed	50660	Feb-08 16:32:01	Feb-08 23:36:14	'-	09:01:36	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
6267	0	failed	50660	Feb-08 08:55:01	Feb-08 23:39:35	'-	08:58:07	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
6915	0	failed	50660	Feb-08 21:57:57	Feb-09 01:33:28	'-	07:01:52	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7074	0	failed	50660	Feb-08 23:33:47	Feb-09 03:39:02	'-	05:13:07	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
6447	0	failed	50660	Feb-08 16:13:02	Feb-08 23:35:59	'-	09:11:45	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7207	0	failed	50660	Feb-09 00:13:29	Feb-09 04:40:41	'-	03:52:09	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7017	0	failed	50660	Feb-08 23:33:26	Feb-09 02:45:46	'-	06:04:05	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
5126	1	failed	50660	Feb-07 16:42:38	Feb-08 23:32:41	'-	09:08:57	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7211	0	failed	50660	Feb-09 00:13:30	Feb-09 04:41:20	'-	04:19:27	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7120	0	failed	50660	Feb-08 23:34:00	Feb-09 04:03:25	'-	05:01:54	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7281	0	failed	50660	Feb-09 00:16:57	Feb-09 05:08:01	'-	03:57:54	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
6838	0	failed	50660	Feb-08 20:02:12	Feb-08 23:41:15	'-	09:18:07	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7135	0	failed	50660	Feb-09 00:10:43	Feb-09 04:09:11	'-	05:12:52	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7186	0	failed	50660	Feb-09 00:12:48	Feb-09 04:33:59	'-	04:51:03	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7160	0	failed	50660	Feb-09 00:12:31	Feb-09 04:25:59	'-	05:04:20	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
3645	1	failed	60317	Feb-07 04:36:26	Feb-08 03:13:04	Feb-08 09:31:38	06:18:34	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
7142	0	failed	50660	Feb-09 00:10:44	Feb-09 04:14:08	'-	05:40:30	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
5183	1	failed	50660	Feb-08 02:55:09	Feb-08 23:32:41	'-	10:27:55	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7058	0	failed	50660	Feb-08 23:33:39	Feb-09 03:28:45	'-	06:14:06	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
6883	0	failed	50660	Feb-08 20:55:29	Feb-09 01:16:13	'-	08:36:46	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7055	0	failed	50660	Feb-08 23:33:38	Feb-09 03:27:28	'-	06:20:23	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7173	0	failed	50660	Feb-09 00:12:46	Feb-09 04:31:28	'-	05:57:52	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
6910	0	failed	50660	Feb-08 21:57:56	Feb-09 01:28:39	'-	09:17:20	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7100	0	failed	50660	Feb-08 23:33:57	Feb-09 03:48:08	'-	06:51:00	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7242	0	failed	50660	Feb-09 00:14:47	Feb-09 04:49:53	'-	05:53:40	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
3691	1	failed	60317	Feb-07 07:15:07	Feb-08 04:44:10	Feb-08 10:44:15	06:00:05	T2_US_MIT	undefined	JobLog	PostJob	undefined	undefined
3676	1	failed	60317	Feb-07 04:36:38	Feb-08 03:20:31	Feb-08 11:26:34	08:06:03	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
7564	0	failed	50660	Feb-09 00:27:54	Feb-09 08:10:59	'-	03:20:22	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7403	0	failed	50660	Feb-09 00:25:07	Feb-09 08:08:58	'-	03:41:58	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
7353	0	failed	50660	Feb-09 00:20:33	Feb-09 07:42:40	'-	03:51:22	T2_US_Nebraska	undefined	JobLog	PostJob	undefined	undefined
7463	0	failed	50660	Feb-09 00:27:06	Feb-09 08:06:00	'-	03:57:50	T2_US_Vanderbilt	undefined	JobLog	PostJob	undefined	undefined
