,MVA
0,0.1004602390354925
1,0.04237446790435473
2,0.7214162858520172
3,-0.9800165096551823
4,0.30007329212691314
5,-0.7903163437523772
6,0.19679452840451273
7,-0.9335849762977187
8,0.2320377970100107
9,0.4461117334789533
10,0.20054720224048572
11,0.32252782627802
12,0.17644988424139751
13,0.24276110884898472
14,0.7079416691287395
15,0.29887093419472266
16,0.6622092175257044
17,0.24987713182859084
18,0.458170563997244
19,0.12938551045444768
20,-0.04561800064043253
21,0.5131850200654648
22,0.2737562415695096
23,0.02464606031196559
24,0.8562065597311506
25,0.3927699181730564
26,-0.3840098303685535
27,0.2855970516171209
28,-0.7060533873906756
29,0.2673598448058738
30,0.5471329492050496
31,0.08718465306576006
32,-0.42506310611649456
33,-0.8539831034190526
34,0.45676297648379904
35,0.37718387501752715
36,0.3414182988385186
37,0.3126563689403965
38,0.26585020883017374
39,0.3047744240620456
40,0.4768553725498561
41,-0.42374444337540174
42,0.2920882264113358
43,0.19882908510731334
44,-0.9864443806858773
45,-0.986696625304791
46,0.33905948552931675
47,0.34387560085149116
48,-0.36063449009473714
49,0.4694154484381181
50,-0.796103988620164
51,0.35804226208401113
52,0.1611629697998218
53,0.12810629515015504
54,-0.6269484597620105
55,0.61321206758959
56,0.033882144408276416
57,0.08939901182130972
58,0.319406044818761
59,0.19201194637890318
60,0.45690404177632704
61,-0.19532866497147827
62,-0.9963709720101674
63,0.2887621360600361
64,0.09450414676684438
65,-0.2648436692737557
66,0.34405692033733937
67,-0.3227000757129065
68,-0.2851935556539019
69,0.18849179864239618
70,0.7416927977813126
71,0.4930526682754799
72,0.11557016856150559
73,0.1124397757265847
74,0.252040303069603
75,0.4352972812249336
76,0.2557257595733686
77,0.4057089173603561
78,0.7897260061223572
79,-0.3993597666098816
80,-0.029278912210168206
81,0.4694206985335354
82,0.4498303623338391
83,0.3655693936297577
84,0.18418536117290696
85,-0.10562832691283963
86,0.23015704539153337
87,0.4546233401141728
88,-0.7932401801285246
89,-0.17766373184402418
90,0.5135171290906695
91,0.34937388605903297
92,0.4549128832399951
93,0.46859517373974224
94,0.4833845056389747
95,0.4200974668102604
96,0.004046988145219643
97,0.26533708902562947
98,0.624901757151509
99,-0.054355303549120104
100,0.41198608057106334
101,0.3435699413735567
102,0.42299425900881027
103,0.6323867321451919
104,0.03827339674134178
105,-0.24123932408709114
106,-0.3104632772085282
107,-0.19777277566319362
108,-0.9950557141536377
109,0.275771783887222
110,0.4476838478164167
111,-0.6483308913581916
112,0.5346035950153087
113,-0.8676830219779468
114,0.7195379620787119
115,-0.5178478104680898
116,0.25276691904456805
117,0.47401624434278156
118,0.3976490200038165
119,0.30220595515791726
120,0.5134202837261561
121,0.43309772745256403
122,0.4372120443258214
123,0.24607827687440875
124,0.3132692228844156
125,0.4515503917937509
126,0.3429660475313727
127,0.37982916320614035
128,-0.5962381382035775
129,0.5116948163517774
130,0.10915148637061134
131,0.4663147831760657
132,0.38730276750154924
133,0.2477205946675105
134,0.23276695472378428
135,0.7961156684591815
136,-0.45873714677927846
137,0.6048493860429798
138,0.13589931842192415
139,0.2526931957526255
140,0.48565904908795443
141,0.232958016954685
142,-0.08123428195467264
143,0.375450277503828
144,-0.06209321150415592
145,0.32381448672718904
146,-0.1609914925235475
147,-0.987714988909853
148,0.3823722917240273
149,-0.9592327162028293
150,-0.2737048797859296
151,0.5504617174623054
152,0.5376466609809685
153,-0.44179801170578104
154,0.546080983503223
155,0.3480172909680961
156,0.21883543871536704
157,-0.23253851335276754
158,0.07211771279606038
159,0.16108690946893023
160,0.27726959704643805
161,0.19265021795898218
162,-0.8521245045915817
163,0.40108001735251997
164,0.21130332980615774
165,0.8556815621063238
166,0.09995302315086829
167,0.6587892645107716
168,0.06305415277662063
169,0.31695921299812047
170,0.3021585912475939
171,0.16093704707376477
172,0.8315117660948763
173,0.18537491549000285
174,0.7031684825961764
175,0.4571493345040947
176,-0.9480601448023723
177,0.5347061298772153
178,0.13287601703112029
179,0.6236733609862564
180,0.3631620244994298
181,0.3373477763862349
182,0.3364789874165699
183,0.19421982169002927
184,-0.3679030088529608
185,0.530077816911988
186,0.10691841292147042
187,0.2413084474441909
188,0.2069862021044786
189,0.26312326660897645
190,0.0796435699867657
191,0.3220331397426319
192,0.28185808062921547
193,-0.9271004618482572
194,0.26380602449386825
195,0.3857621274571992
196,0.11905021782703074
197,0.24601670135917852
198,0.42925451142057636
199,0.28867147803058346
200,0.8266925604863731
201,0.8299199455829493
202,-0.7099029028888597
203,0.5331060970567627
204,0.4682723429010023
205,0.2318620316312041
206,0.044211105645832305
207,-0.05273139322366349
208,-0.19403375453583138
209,0.31032018335092904
210,0.37289335230139153
211,-0.4731365369112087
212,0.5523938995571647
213,0.3274922590092235
214,0.06596858499544123
215,-0.9987438626069586
216,0.1358610934668003
217,0.2553606873796188
218,0.18344589244146903
219,-0.9869131404651044
220,0.14052025404797397
221,-0.9788085934191103
222,0.7500681889740357
223,0.48085343185077223
224,-0.9566911903887312
225,-0.9378847194372625
226,0.16667648097503296
227,0.5114999100267301
228,-0.1539727783474858
229,0.3554962231482939
230,-0.01748027124637086
231,-0.9928132224833686
232,0.39634210201858866
233,-0.9898005479014511
234,0.4141279191435556
235,-0.24454947972161234
236,0.27598693098884364
237,-0.23127536998755627
238,0.21655346161953104
239,-0.7710177271595603
240,0.5667316096436943
241,0.44041058578202885
242,0.1098851426353955
243,0.12928172631111967
244,-0.9408820798612789
245,-0.9863745258219071
246,0.28625385089221744
247,-0.8001601981946808
248,-0.9378620355780412
