,MVA
245,0.5664756021643189
246,0.44558205837304143
247,0.17347492023253563
248,0.19812196974055696
249,-0.9290869123432662
250,-0.34223034300792
251,0.5006999545249411
252,-0.1509108931944403
253,-0.9273072279761307
254,0.13024174308707992
255,0.13946147732384362
256,-0.9436913238552562
257,-0.3819832888560295
258,0.23476196424387785
259,0.3593669820715659
260,0.019644410847203364
261,0.10737505145185722
262,-0.4069891825638273
263,0.6625059037888654
264,0.08971876930487532
265,0.4903879957604125
266,0.38303889736362007
267,0.039561875354699794
268,-0.9671985059958237
269,0.4936005728728434
270,-0.5676389729710152
271,-0.0712166062220928
272,-0.9238466029834382
273,-0.328004403357419
274,0.8262547536079321
275,-0.03629314623821245
276,0.26765325527279504
277,-0.5429033996985371
278,0.2697966874703692
279,-0.13683334750849607
